,lat,lon,alt,secs
303,41.2650121,1.9688801,26.07,0.0
304,41.2650123,1.9688802,26.479999999999997,1.0
305,41.2650124,1.9688799,27.409999999999997,1.0
306,41.2650124,1.9688795,28.11,2.0
307,41.2650121,1.9688792,28.25,3.0
308,41.265012,1.9688775,28.28,3.0
309,41.2650119,1.9688762,28.29,3.0
310,41.2650118,1.9688724,28.29,4.0
311,41.2650117,1.96887,28.270000000000003,4.0
312,41.2650115,1.9688638,28.229999999999997,4.0
313,41.2650113,1.96886,28.21,5.0
314,41.265011,1.9688558,28.189999999999998,5.0
315,41.2650107,1.9688512,28.18,5.0
316,41.2650104,1.9688462,28.17,5.0
317,41.2650101,1.9688407,28.17,5.0
318,41.2650097,1.9688348,28.14,6.0
319,41.2650095,1.9688286,28.14,6.0
320,41.2650092,1.9688221,28.130000000000003,6.0
321,41.2650088,1.9688154,28.11,6.0
322,41.2650086,1.9688084,28.119999999999997,6.0
323,41.2650084,1.9688013,28.14,7.0
324,41.2650085,1.968787,28.18,7.0
325,41.2650086,1.9687803,28.200000000000003,7.0
326,41.2650087,1.9687739,28.259999999999998,7.0
327,41.2650083,1.9687631,28.39,8.0
328,41.2650075,1.9687589,28.490000000000002,8.0
329,41.2650065,1.9687554,28.590000000000003,8.0
330,41.2650049,1.9687528,28.740000000000002,8.0
331,41.2650028,1.9687509,28.86,9.0
332,41.2650004,1.9687496,29.020000000000003,9.0
333,41.2649976,1.9687487,29.18,9.0
334,41.2649945,1.9687482,29.380000000000003,9.0
335,41.2649911,1.968748,29.6,9.0
336,41.2649875,1.9687482,29.82,10.0
337,41.2649838,1.9687485,30.049999999999997,10.0
338,41.2649798,1.968749,30.299999999999997,10.0
339,41.2649758,1.9687494,30.6,10.0
340,41.2649716,1.9687498,30.86,10.0
341,41.264967,1.9687501,31.11,11.0
342,41.2649624,1.9687505,31.36,11.0
343,41.2649577,1.9687507,31.630000000000003,11.0
344,41.2649482,1.9687508,32.14,11.0
345,41.2649432,1.9687507,32.41,12.0
346,41.2649382,1.9687505,32.68,12.0
347,41.2649333,1.9687501,32.99,12.0
348,41.2649284,1.9687497,33.29,12.0
349,41.2649235,1.9687492,33.57,12.0
350,41.2649185,1.9687485,33.86,13.0
351,41.2649135,1.9687477,34.160000000000004,13.0
352,41.2649085,1.9687468,34.47,13.0
353,41.2649035,1.9687459,34.74,13.0
354,41.2648984,1.968745,35.02,13.0
355,41.2648935,1.9687443,35.32,14.0
356,41.2648886,1.9687437,35.58,14.0
357,41.2648837,1.9687433,35.870000000000005,14.0
358,41.2648786,1.9687431,36.160000000000004,14.0
359,41.2648736,1.9687428,36.45,14.0
360,41.2648686,1.9687425,36.77,15.0
361,41.2648636,1.9687422,37.04,15.0
362,41.2648586,1.9687418,37.29,15.0
363,41.2648535,1.9687417,37.56,15.0
364,41.2648338,1.9687418,38.71,16.0
365,41.2648241,1.9687417,39.21,16.0
366,41.2648193,1.9687416,39.45,17.0
367,41.2648145,1.9687414,39.7,17.0
368,41.2648095,1.9687412,39.93,17.0
369,41.2648047,1.968741,40.18,17.0
370,41.2647999,1.9687406,40.42,17.0
371,41.264795,1.9687402,40.660000000000004,18.0
372,41.2647902,1.9687398,40.88,18.0
373,41.2647855,1.9687394,41.14,18.0
374,41.2647806,1.968739,41.38,18.0
375,41.2647758,1.9687389,41.61,18.0
376,41.2647711,1.9687387,41.85,19.0
377,41.2647666,1.9687385,42.15,19.0
378,41.2647527,1.9687388,42.93,19.0
379,41.264748,1.9687391,43.18,20.0
380,41.2647436,1.9687394,43.480000000000004,20.0
381,41.264739,1.9687398,43.71,20.0
382,41.2647344,1.9687402,43.99,20.0
383,41.2647299,1.9687406,44.24,20.0
384,41.2647251,1.9687409,44.5,21.0
385,41.2647204,1.9687411,44.75,21.0
386,41.2647157,1.9687413,44.99,21.0
387,41.2647109,1.9687418,45.190000000000005,21.0
388,41.264706,1.9687421,45.43,21.0
389,41.2647011,1.9687424,45.67,22.0
390,41.2646962,1.9687425,45.92,22.0
391,41.2646913,1.9687427,46.17,22.0
392,41.2646813,1.9687426,46.74,22.0
393,41.2646761,1.9687425,47.03,23.0
394,41.264671,1.9687424,47.27,23.0
395,41.2646658,1.9687423,47.54,23.0
396,41.2646606,1.9687421,47.78,23.0
397,41.2646554,1.968742,48.03,23.0
398,41.2646502,1.9687418,48.27,24.0
399,41.2646451,1.9687417,48.480000000000004,24.0
400,41.26464,1.9687418,48.7,24.0
401,41.264635,1.9687419,48.9,24.0
402,41.264625,1.968742,49.4,25.0
403,41.2646201,1.9687422,49.660000000000004,25.0
404,41.2646153,1.9687424,49.93,25.0
405,41.2646104,1.9687427,50.18,25.0
406,41.2646053,1.9687429,50.43,25.0
407,41.2646003,1.9687431,50.690000000000005,26.0
408,41.2645953,1.9687434,50.92,26.0
409,41.2645902,1.9687438,51.17,26.0
410,41.2645852,1.9687441,51.440000000000005,26.0
411,41.2645801,1.9687445,51.690000000000005,26.0
412,41.264575,1.9687449,51.93,27.0
413,41.2645698,1.9687452,52.18,27.0
414,41.2645647,1.9687455,52.410000000000004,27.0
415,41.2645595,1.9687458,52.67,27.0
416,41.2645543,1.9687459,52.92,27.0
417,41.264528,1.9687457,54.21,28.0
418,41.2645228,1.9687455,54.480000000000004,29.0
419,41.2645123,1.9687454,54.97,29.0
420,41.264502,1.9687453,55.49,29.0
421,41.2644918,1.9687454,56.04,30.0
422,41.2644765,1.9687453,56.86,30.0
423,41.2644714,1.9687451,57.13,31.0
424,41.2644664,1.968745,57.39,31.0
425,41.2644612,1.9687448,57.64,31.0
426,41.2644561,1.9687447,57.9,31.0
427,41.264451,1.9687445,58.14,31.0
428,41.2644459,1.9687444,58.38,32.0
429,41.2644409,1.9687442,58.620000000000005,32.0
430,41.2644357,1.9687441,58.870000000000005,32.0
431,41.2644305,1.968744,59.09,32.0
432,41.2644254,1.9687438,59.34,32.0
433,41.2644203,1.9687435,59.59,33.0
434,41.2644151,1.9687433,59.81,33.0
435,41.26441,1.9687432,60.04,33.0
436,41.2644049,1.9687433,60.32,33.0
437,41.2643898,1.9687434,61.06,34.0
438,41.2643848,1.9687435,61.32,34.0
439,41.2643798,1.9687437,61.58,34.0
440,41.2643746,1.9687438,61.85,34.0
441,41.2643695,1.9687441,62.120000000000005,35.0
442,41.2643642,1.9687442,62.39,35.0
443,41.2643591,1.9687443,62.61,35.0
444,41.2643539,1.9687444,62.84,35.0
445,41.2643488,1.9687445,63.08,35.0
446,41.2643436,1.9687446,63.34,36.0
447,41.2643384,1.9687447,63.58,36.0
448,41.2643332,1.9687448,63.800000000000004,36.0
449,41.2643176,1.9687447,64.48,37.0
