,lat,lon,alt,secs
1614,41.2650101,1.9688789,27.240000000000002,0.0
1615,41.2650102,1.9688803,28.73,1.0
1616,41.2650104,1.9688804,28.79,1.0
1617,41.265011,1.9688801,28.900000000000002,2.0
1618,41.2650113,1.9688795,28.93,2.0
1619,41.2650115,1.9688787,28.95,2.0
1620,41.2650117,1.9688774,28.94,2.0
1621,41.2650118,1.9688758,28.91,3.0
1622,41.2650117,1.9688738,28.89,3.0
1623,41.2650116,1.9688687,28.82,3.0
1624,41.2650114,1.9688655,28.79,3.0
1625,41.2650111,1.9688618,28.740000000000002,4.0
1626,41.2650109,1.9688576,28.71,4.0
1627,41.2650106,1.9688529,28.69,4.0
1628,41.2650103,1.9688478,28.650000000000002,4.0
1629,41.26501,1.9688422,28.63,4.0
1630,41.2650098,1.9688363,28.61,5.0
1631,41.2650096,1.9688299,28.59,5.0
1632,41.2650093,1.9688232,28.580000000000002,5.0
1633,41.2650092,1.9688161,28.57,5.0
1634,41.2650094,1.9688014,28.57,6.0
1635,41.2650097,1.9687939,28.580000000000002,6.0
1636,41.2650102,1.9687866,28.57,6.0
1637,41.2650108,1.9687794,28.6,6.0
1638,41.2650112,1.9687728,28.63,6.0
1639,41.2650114,1.968767,28.67,7.0
1640,41.2650111,1.968762,28.72,7.0
1641,41.2650106,1.9687578,28.8,7.0
1642,41.2650098,1.9687545,28.900000000000002,7.0
1643,41.2650083,1.9687522,29.0,7.0
1644,41.2650064,1.9687506,29.11,8.0
1645,41.2650041,1.9687496,29.25,8.0
1646,41.2650015,1.9687489,29.400000000000002,8.0
1647,41.2649989,1.9687486,29.59,8.0
1648,41.2649958,1.9687487,29.8,8.0
1649,41.2649924,1.968749,30.0,9.0
1650,41.2649887,1.9687495,30.22,9.0
1651,41.2649848,1.96875,30.48,9.0
1652,41.2649806,1.9687505,30.72,9.0
1653,41.2649761,1.968751,30.95,9.0
1654,41.2649714,1.9687514,31.12,10.0
1655,41.2649666,1.9687515,31.34,10.0
1656,41.2649565,1.9687514,31.79,10.0
1657,41.2649513,1.9687512,31.990000000000002,10.0
