,lat,lon,alt,secs
141,41.2653076398369,1.97893645722837,26.0,0.0
142,41.2653076588748,1.9789364828965,26.2,0.1
143,41.2653075736526,1.97893649982434,26.3,0.2
144,41.2653075870925,1.9789365286367,26.4,0.3
145,41.2653076154003,1.97893651775656,26.5,0.4
146,41.2653076336446,1.97893653478269,26.5,0.5
147,41.2653074607174,1.97893664069487,26.5,0.6
148,41.2653074593777,1.97893663334786,26.5,0.7
149,41.2653074729376,1.97893664733091,26.5,0.8
150,41.2653075156983,1.97893660663826,26.5,0.9
151,41.2653075618982,1.97893629795402,26.5,1.0
152,41.2653076338036,1.97893624766775,26.4,1.1
153,41.2653078901716,1.97893640327928,26.4,1.2
154,41.2653079609114,1.97893641701305,26.4,1.3
155,41.2653079361792,1.97893651437018,26.3,1.4
156,41.265307957959,1.97893659491346,26.3,1.5
157,41.2653079822864,1.97893668103286,26.3,1.6
158,41.2653079726529,1.97893683624267,26.2,1.7
159,41.2653078647963,1.97893704744309,26.2,1.8
160,41.2653078507605,1.97893729041488,26.2,1.9
161,41.2653076484841,1.97893758784006,26.2,2.0
162,41.2653076460838,1.97893787184492,26.2,2.1
163,41.2653076788196,1.97893824628868,26.1,2.2
164,41.2653076902447,1.97893848404612,26.1,2.3
165,41.2653075452982,1.97893866670476,26.1,2.4
166,41.2653075553258,1.97893879124433,26.1,2.5
167,41.2653076154303,1.9789389350197,26.1,2.6
168,41.2653076298918,1.97893897704434,26.1,2.7
169,41.2653072590757,1.97893924681966,26.1,2.8
170,41.2653072057795,1.97893926275732,26.1,2.9
171,41.265307205284,1.9789395070383,26.1,3.0
172,41.2653071341289,1.97893947691948,26.1,3.1
173,41.2653067944631,1.97893959214605,26.1,3.2
174,41.265306678394,1.97893947769011,26.1,3.3
175,41.2653066235348,1.97893937115103,26.1,3.4
176,41.2653064560607,1.97893915912147,26.1,3.5
177,41.2653060331572,1.97893911447254,26.1,3.6
178,41.2653057309659,1.97893882837055,26.1,3.7
179,41.2653054679847,1.97893870305871,26.1,3.8
180,41.265304981458,1.97893833979134,26.0,3.9
181,41.2653043686371,1.97893824175035,26.0,4.0
182,41.2653035946064,1.97893776596602,26.0,4.1
183,41.2653026162598,1.97893725653262,26.0,4.2
184,41.265301485251,1.97893659139651,26.0,4.3
185,41.2653002017852,1.97893588995434,26.0,4.4
186,41.2652986901837,1.97893503502197,26.0,4.5
187,41.2652970191441,1.97893431049744,26.0,4.6
188,41.2652951214761,1.97893328237183,26.0,4.7
189,41.2652930879634,1.9789323101813,26.0,4.8
190,41.2652908360862,1.97893112304851,26.0,4.9
191,41.2652885352275,1.97892975211375,26.0,5.0
192,41.2652859856795,1.97892840657465,26.1,5.1
193,41.2652834718492,1.97892700652479,26.1,5.2
194,41.2652806941875,1.97892553368257,26.1,5.3
195,41.265277926427,1.97892420468221,26.1,5.4
196,41.2652749974348,1.97892264048562,26.1,5.5
197,41.2652722954449,1.97892113107516,26.1,5.6
198,41.2652693422062,1.97891952641191,26.1,5.7
199,41.2652664831267,1.97891796402551,26.1,5.8
200,41.2652635776958,1.97891638110938,26.1,5.9
201,41.2652603203697,1.97891453925854,26.1,6.0
202,41.2652574795592,1.97891297084868,26.1,6.1
203,41.2652551393315,1.97891156398404,26.1,6.2
204,41.2652525103683,1.97891006948208,26.1,6.3
205,41.2652499391291,1.97890839806495,26.1,6.4
206,41.2652475543962,1.97890699494152,26.1,6.5
207,41.2652452347678,1.97890586562667,26.1,6.6
208,41.2652431755482,1.97890465943423,26.1,6.7
209,41.2652414392377,1.97890329882985,26.1,6.8
210,41.265239820187,1.97890226685072,26.1,6.9
211,41.2652381567853,1.97890112282053,26.1,7.0
212,41.2652369891132,1.9789002883394,26.1,7.1
213,41.2652363273439,1.97889964394087,26.1,7.2
214,41.2652356368754,1.97889906831932,26.1,7.3
215,41.2652350441127,1.97889842789137,26.0,7.4
216,41.2652347071841,1.97889808226714,26.0,7.5
217,41.2652343305992,1.97889774540599,26.0,7.6
218,41.2652341991483,1.97889752370022,26.0,7.7
219,41.2652341386144,1.97889747493555,26.0,7.8
220,41.2652341415273,1.97889745612158,26.0,7.9
221,41.2652337672468,1.9788970450698,26.0,8.0
222,41.2652338513055,1.97889721873899,26.0,8.1
223,41.2652341646153,1.978897860002,26.0,8.2
224,41.2652343575768,1.9788981644294,26.0,8.3
225,41.2652345589082,1.97889843935632,26.0,8.4
226,41.2652348074177,1.97889873842837,26.0,8.5
227,41.2652351822722,1.97889893815449,26.0,8.6
228,41.2652354709777,1.97889919300363,26.0,8.7
229,41.2652358489678,1.97889923924813,26.0,8.8
230,41.265236152357,1.97889945336621,26.0,8.9
231,41.2652365429489,1.97889974972999,25.9,9.0
232,41.265236847409,1.97889995460487,25.9,9.1
233,41.2652372521279,1.97890030389198,25.9,9.2
234,41.2652375489205,1.97890049909054,25.9,9.3
235,41.2652379243833,1.97890057079516,25.9,9.4
236,41.2652382044875,1.97890072255294,25.9,9.5
237,41.2652384339441,1.97890085023822,25.9,9.6
238,41.2652386798064,1.9789009744459,25.9,9.7
239,41.2652390546266,1.97890114114126,25.9,9.8
240,41.2652392858394,1.9789012492346,25.9,9.9
241,41.2652395901624,1.97890137136085,26.0,10.0
242,41.2652397984587,1.97890145986794,26.0,10.1
243,41.2652399634235,1.97890161558059,26.0,10.2
244,41.2652401360685,1.9789016901203,26.0,10.3
245,41.2652405125122,1.97890171464157,26.0,10.4
246,41.2652406746156,1.97890176515293,26.0,10.5
247,41.2652407710792,1.97890168500432,26.0,10.6
